pubchem_cid,MOL_ID,molecule_ID,molecule_name,tpsa,rbn,inchikey,ob,dl,bbb,caco2,mw,hdon,hacc,alogp,halflife,FASA,smiles
,MOL000100,100,isoquercetin_qt,129.52,1,NVUXMRHWDAVQKI-UHFFFAOYSA-N,5.92419029029,0.27545,-0.7789,0.00086,302.25,5.0,7.0,0.337,,0.035255697,
10397152.0,MOL000101,101,"(3aS,7R,7aR)-7-hydroxy-2,3,3a,6,7,7a-hexahydro-1H-indene-4-carbaldehyde",37.3,1,CBXWAUXGOHHAIT-OPRDCNLKSA-N,59.9238902583,0.049174,0.33102,0.53055,166.24,1.0,2.0,1.323,13.280462,0.25141758,C1CC2C(C1)C(=CCC2O)C=O
25763835.0,MOL000102,102,meso-hannokinol,80.92,8,GZVIQGVWSNEONZ-KDURUIRLSA-N,5.54701065377,0.25144,-0.47691,0.39092,316.43,4.0,4.0,3.409,,0.34128413,C1=CC(=CC=C1CCC(CC(CCC2=CC=C(C=C2)O)O)O)O
3702506.0,MOL000103,103,PHB,57.53,1,FJKROLUGYXJWQN-UHFFFAOYSA-N,30.1487978633,0.026675,0.20501,0.38611,138.13,2.0,3.0,1.167,11.7743,0.45118508,C1=CC(=CC=C1C(=O)O)O
,MOL000104,104,"p-menth-1-ene-5,6-diol",40.46,1,IZVTYOJWVVOBBO-OPRDCNLKSA-N,28.7998350261,0.038196,0.53382,0.55873,170.28,2.0,2.0,1.697,,0.27994296,CC1=CCC(C(C1O)O)C(C)C
72.0,MOL000105,105,protocatechuic acid,77.76,1,YQUVCSBJEUQKSH-UHFFFAOYSA-N,25.3664679574,0.035092,-0.17388,0.10027,154.13,3.0,4.0,0.9,,0.43219224,C1=CC(=C(C=C1C(=O)O)O)O
1057.0,MOL000106,106,PYG,60.69,0,WQGWDDDVZFFDIG-UHFFFAOYSA-N,22.9778822728,0.022766,0.78572,0.69054,126.12,3.0,3.0,1.028,,0.39706758,
,MOL000107,107,"quercertin,3-o-beta-d-glucopyranoside",210.51,4,OVSQVDMCBVZWGM-LQSBFMDOSA-O,1.85807825145,0.76904,-2.34982,-1.5559,464.41,8.0,12.0,-0.587,,0.30397391,
,MOL000108,108,quercetin 3-o-rhamnopyranosyl,269.43,6,IKGXIBQEEMLURG-GALJDQSWSA-O,3.20153312753,0.68243,-3.27346,-2.46106,610.57,10.0,16.0,-1.446,,0.31457746,
,MOL000109,109,"quercetin,3-o-glucoside",210.51,4,OVSQVDMCBVZWGM-DHALZPNHSA-O,15.9804866262,0.76906,-2.29056,-1.5522,464.41,8.0,12.0,-0.587,,0.30401194,
,MOL000110,110,"quercetin,3-o-glucoside_qt",118.52,2,STGXVBFMSMNRNI-UHFFFAOYSA-N,7.47329283377,0.30157,-0.5518,0.29846,316.28,4.0,7.0,0.401,,0.033427496,
,MOL000111,111,"quercetin,3-o-rutinoside",269.43,6,IKGXIBQEEMLURG-BKUODXTLSA-O,3.20153312753,0.683,-3.10105,-2.38155,610.57,10.0,16.0,-1.446,,0.30140099,
,MOL000112,112,quercetin-3-o-galactopyranoside,210.51,4,OVSQVDMCBVZWGM-PRPRGGMHSA-O,1.16574537204,0.76906,-2.18497,-1.51748,464.41,8.0,12.0,-0.587,,0.29897782,
11389600.0,MOL000113,113,"(3aR,7R,7aS)-7-hydroxy-2,3,3a,6,7,7a-hexahydro-1H-indene-4-carbaldehyde",37.3,1,CBXWAUXGOHHAIT-LPEHRKFASA-N,62.0726090309,0.049166,0.80073,0.71156,166.24,1.0,2.0,1.323,13.337162,0.22756675,C1CC2C(C1)C(=CCC2O)C=O
8468.0,MOL000114,114,vanillic acid,66.76,2,WKOLLVMJNQIZCI-UHFFFAOYSA-N,35.4723531931,0.040917,0.09082,0.43417,168.16,2.0,4.0,1.151,11.622444,0.34218386,COC1=C(C=CC(=C1)C(=O)O)O
5283356.0,MOL000115,115,Undecenal,17.07,8,PANBRUWVURLWGY-MDZDMXLPSA-N,39.3450408,0.026608,1.60921,1.43098,168.31,0.0,1.0,4.111,7.112791,0.25230575,CCCCCCCCC=CC=O
31289.0,MOL000116,116,Nonanal,17.07,7,GYHFUZHODSMOHU-UHFFFAOYSA-N,40.2763401507,0.015196,1.50223,1.30729,142.27,0.0,1.0,3.222,6.35457,0.2058707,
7463.0,MOL000117,117,Cymol,0.0,1,HFPZCAJZSCWRBC-UHFFFAOYSA-N,27.2038267287,0.022463,2.09815,1.85992,134.24,0.0,0.0,3.51,,0.34152725,CC1=CC=C(C=C1)C(C)C
443162.0,MOL000118,118,(L)-alpha-Terpineol,20.23,1,WUOACPNHFRMFPN-SECBINFHSA-N,48.7977727286,0.030772,1.72345,1.39392,154.28,1.0,1.0,2.415,11.349096,0.26883334,CC1=CCC(CC1)C(C)(C)O
11241545.0,MOL000119,119,ZINC02040970,20.23,7,FQTLCLSUCSAZDY-GOFCXVBSSA-N,40.4333755876,0.06012,1.31354,1.43569,222.41,1.0,1.0,4.562,4.728623,0.30294737,CC(=CCCC(=CCCC(C)(C=C)O)C)C
5283345.0,MOL000120,120,dec-2-enal,17.07,7,MMFCJPPRCYDLLZ-CMDGGOBGSA-N,18.5476973188,0.02049,1.59322,1.39679,154.28,0.0,1.0,3.655,,0.26633793,CCCCCCCC=CC=O
8175.0,MOL000121,121,Decanal,17.07,8,KSMVZQYAVGTKIV-UHFFFAOYSA-N,29.8050599701,0.020124,1.4357,1.33684,156.3,0.0,1.0,3.678,,0.20161143,CCCCCCCCCC=O
2758.0,MOL000122,122,"1,8-cineole",9.23,0,WEEGYLXZBRQIMU-WAAGHKOSSA-N,39.7292164619,0.049041,2.06035,1.57306,154.28,0.0,1.0,2.148,11.2921,0.24210331,
637566.0,MOL000123,123,geraniol,20.23,4,GLZPCOQZEFWAFX-JXMROGBWSA-N,23.9348108651,0.020271,1.14081,1.19222,154.28,1.0,1.0,2.934,,0.27352819,CC(=CCCC(=CCO)C)C
638011.0,MOL000124,124,citral,17.07,4,WTEVQBCEXWBHNA-JXMROGBWSA-N,22.5159357129,0.020754,1.42762,1.33303,152.26,0.0,1.0,3.19,,0.33392501,CC(=CCCC(=CC=O)C)C
440968.0,MOL000125,125,(-)-alpha-Pinene,0.0,0,GRWFGVWFFZKLTI-IUCAKERBSA-N,46.2498150113,0.052565,2.2987,1.84526,136.26,0.0,0.0,2.873,11.4218,0.24731636,CC1=CCC2CC1C2(C)C
440967.0,MOL000126,126,(-)-nopinene,0.0,0,WTARULDDTDQWMU-IUCAKERBSA-N,44.83529174,0.052595,2.11917,1.80433,136.26,0.0,0.0,2.927,11.3189,0.26974788,
643779.0,MOL000127,127,Neral,17.07,4,WTEVQBCEXWBHNA-YFHOEESVSA-N,19.4836356709,0.020741,1.50901,1.36372,152.26,0.0,1.0,3.19,,0.33651868,CC(=CCCC(=CC=O)C)C
1549026.0,MOL000128,128,NERYLACETATE,26.3,6,HIGQPQRQIQDZMP-DHZHZOJOSA-N,25.9400016875,0.041771,1.28339,1.28068,196.32,0.0,2.0,3.313,,0.2704843,CC(=CCCC(=CCOC(=O)C)C)C
8164.0,MOL000129,129,Acetate C-8,26.3,8,YLYBTZIQSIBWLI-UHFFFAOYSA-N,18.4327443605,0.026934,1.27721,1.24496,172.3,0.0,2.0,3.175,,0.18363637,CCCCCCCCOC(=O)C
159055.0,MOL000130,130,CAM,17.07,0,DSSYKIVIOFKYAU-XCBNKYQSSA-N,67.1738128547,0.053027,1.70855,1.29116,152.26,0.0,1.0,1.936,11.3381,0.27158174,CC1(C2CCC1(C(=O)C2)C)C
5280450.0,MOL000131,131,EIC,37.3,14,OYHQOLUKZRVURQ-HZJYTTRNSA-N,41.9044360216,0.14347,0.90315,1.16206,280.5,1.0,2.0,6.391,7.497042,0.25038776,CCCCCC=CCC=CCCCCCCCC(=O)O
,MOL000132,132,"(5beta,25S)-Spirostan-3beta,15alpha,23alpha-diol-3-O-D-glucopyranosyl-(1-2)-beta-D-galactopyranoside",217.22,6,ZUIYSVVEJCOVGC-OUQHKWOBSA-N,29.8627638536,0.082452,-2.8976,-2.22617,757.03,8.0,14.0,0.682,,0.19675924,CC1CC(C2(C(C3C(O2)CC4C3(CCC5C4CCC6C5(CCC(C6)OC7C(C(C(C(O7)CO)O)O)OC8C(C(C(C(O8)CO)O)O)O)C)C)C)OC1)O
,MOL000133,133,7-Epitaxol,221.29,14,RCINICONZNJXQF-BZYONMEFSA-N,45.1814328821,0.24267,-1.53732,-0.9795,853.99,4.0,15.0,3.129,11.510735,0.27644894,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C
,MOL000134,134,"Delta3,5-Deoxytigogenin",38.69,0,GPPRBZOWVGZNTF-VHSBWUKHSA-N,15.3939474612,0.81296,0.51609,1.0351,412.67,1.0,3.0,4.728,,0.22228524,CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CC=C6C5(CCC(=C6)O)C)C)C)OC1
68261.0,MOL000135,135,Deoxyvasicinone,34.89,0,VARHXCYGZKSOOO-UHFFFAOYSA-N,56.2937266568,0.095238,0.60912,1.0375,186.23,0.0,3.0,1.291,10.525544,0.32066336,C1CC2=NC3=CC=CC=C3C(=O)N2C1
,MOL000136,136,Dioscoreside C,335.06,15,GOKDEZKNKCIMJT-MHWBBPKESA-N,10.3183439386,0.027415,-3.87332,-3.13472,1061.36,12.0,22.0,-1.247,,0.19684057,CC1C(C(C(C(O1)OC2C(OC(C(C2O)OC3C(C(C(C(O3)C)O)O)O)OC4CCC5(C6CCC7(C(C6CC=C5C4)CC8C7C(=C(O8)C(CC(C)COC9C(C(C(C(O9)CO)O)O)O)OC)C)C)C)CO)O)O)O
,MOL000137,137,Diosgenin acetate,44.76,2,CZCROZIJKBXZDP-ZOSLQKQRSA-N,16.7193735099,0.7243,0.35194,0.87918,456.73,0.0,4.0,5.013,,0.18120137,CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CC=C6C5(CCC(C6)OC(=O)C)C)C)C)OC1
,MOL000138,138,Diosgenin palmitate,44.76,16,UTLFPCHHNIPLBC-KGKKIZJKSA-N,33.5791733114,0.26752,0.1495,1.02633,653.15,0.0,4.0,11.611,9.475063,0.19521344,CCCCCCCCCCCCCCCC(=O)OC1CCC2(C3CCC4(C(C3CC=C2C1)CC5C4C(C6(O5)CCC(CO6)C)C)C)C
6325418.0,MOL000139,139,Smitilbin,186.37,3,HBHVCPGEAYWNOG-OOHAXVOVSA-N,37.6027839992,0.73665,-2.06294,-1.39429,450.43,7.0,11.0,0.626,16.949347,0.36957332,
,MOL000140,140,"DIOSGENIN,DEHYDRO",18.46,0,YEQBGJNMHDZXRG-ASBKZRTJSA-N,12.6680567429,0.82427,1.33876,1.45994,396.67,0.0,2.0,5.426,,0.22496094,CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CC=C6C5(CCC=C6)C)C)C)OC1
82755.0,MOL000141,141,hydroxytyrosol,60.69,2,JUUBCHWRXWPFFH-UHFFFAOYSA-N,57.5691742304,0.032051,-0.1662,0.29579,154.18,3.0,3.0,1.012,1.917179,0.32364431,C1=CC(=C(C=C1CCO)O)O
5273567.0,MOL000142,142,Calceolarioside B,186.37,9,LFKQVVDFNHDYNK-FOXCETOMSA-N,1.5822277604,0.69888,-2.21212,-1.14653,478.49,7.0,11.0,1.241,,0.36319241,C1=CC(=C(C=C1CCOC2C(C(C(C(O2)COC(=O)C=CC3=CC(=C(C=C3)O)O)O)O)O)O)O
,MOL000144,144,Kirenol,80.92,4,GNPDLQDXTKVGFC-SVMVYQPLSA-N,23.1760809973,0.38628,-1.4877,-0.59755,352.57,4.0,4.0,1.832,,0.21364337,CC1(CCC2C(=C1)CCC3C2(CC(CC3(C)CO)O)C)C(CCO)O
,MOL000145,145,leucosceptoside A,234.29,12,ZMYQRHSOVRDQDL-VXTXUIGKSA-N,4.1746781611,0.60511,-3.15562,-1.95913,638.68,8.0,15.0,0.634,,0.31262007,
,MOL000148,148,trichotomoside,270.96,22,UYEGDHQFPSJLLI-JNGRETDKSA-N,3.33743641306,0.22965,-2.33883,-1.09824,912.97,5.0,20.0,3.87,,0.27100953,
892.0,MOL000149,149,inositol,121.38,0,CDAISMWEOUEBRE-JMVOWJSSSA-N,18.85949242,0.047153,-3.09003,-1.52485,180.18,6.0,6.0,-3.064,,0.24412972,
,MOL000150,150,acacetin-7-glucurono-(1→2)-glucuronide,277.27,10,NYZWJIPZCWULFU-HUBXSLILSA-N,9.38687425136,0.69701,-3.50305,-2.71304,610.57,10.0,16.0,-1.133,,0.31781259,
,MOL000152,152,Acacetin-7-glucurono-(1-2)-glucuronide,272.34,8,JNGIOHRDWMHQEK-BBKSNKDASA-O,28.9247757095,0.60349,-2.66916,-1.84383,636.56,8.0,17.0,-0.648,,0.26605237,
,MOL000153,153,clerodendrin A,153.12,12,XYDUQNIBPYVTSJ-VSWVPAGUSA-N,7.57068192329,0.75255,-0.96135,-0.56558,606.73,1.0,12.0,0.87,,0.27882636,
,MOL000154,154,clerodendrin D,130.12,10,LHFSTOLZQVESJD-JQLSYVBDSA-N,12.0770259646,0.788,-1.03513,-0.42414,550.71,1.0,10.0,1.544,,0.25600821,CCC(C)C(=O)OC1C(CC2C(C(CC(C2(C13CO3)COC(=O)C)OC(=O)C)C)(C)C4CC5C=COC5O4)O
,MOL000155,155,acteoside isomer,245.29,11,FNMHEHXNBNCPCI-XMWKKVKRSA-N,3.04858985454,0.6054,-2.74176,-1.5586,624.65,9.0,15.0,0.383,,0.33639985,
,MOL000156,156,decaffeoylacteoside,198.76,7,DORPKYRPJIIARM-JJSLLGLOSA-N,6.33477216847,0.63297,-2.40224,-1.88459,462.5,8.0,12.0,-1.594,,0.26154041,CC1C(C(C(C(O1)OC2C(C(OC(C2O)OCCC3=CC(=C(C=C3)O)O)CO)O)O)O)O
10457774.0,MOL000157,157,"[(2R,3S,4S,5R,6R)-6-[2-(3,4-dihydroxyphenyl)ethoxy]-4,5-dihydroxy-2-(hydroxymethyl)oxan-3-yl] (E)-3-(3,4-dihydroxyphenyl)prop-2-enoate",186.37,9,UHIGZYLCYRQESL-WMKRDXGESA-N,1.56092127503,0.6826,-2.33145,-1.06372,478.49,7.0,11.0,1.241,,0.33594424,C1=CC(=C(C=C1CCOC2C(C(C(C(O2)CO)OC(=O)C=CC3=CC(=C(C=C3)O)O)O)O)O)O
,MOL000158,158,desrhamnosyl isoacteoside,186.37,9,LFKQVVDFNHDYNK-VJWFJHQPSA-N,1.58222776,0.69905,-2.0325,-1.0637,478.49,7.0,11.0,1.241,,0.34027132,C1=CC(=C(C=C1CCOC2C(C(C(C(O2)COC(=O)C=CC3=CC(=C(C=C3)O)O)O)O)O)O)O
16755425.0,MOL000159,159,"[(2R,3R,4S,5R,6R)-6-[2-(3,4-dihydroxyphenyl)ethoxy]-3,5-dihydroxy-4-[(2R,3S,4S,5S,6R)-3,4,5-trihydroxy-6-methyl-tetrahydropyran-2-yl]oxy-tetrahydropyran-2-yl]methyl (E)-3-(3,4-dihydroxyphenyl)prop-2-enoate",245.29,11,FNMHEHXNBNCPCI-YMZNFQJPSA-N,3.04858985454,0.60485,-2.92859,-1.99479,624.65,9.0,15.0,0.383,,0.31377292,CC1C(C(C(C(O1)OC2C(C(OC(C2O)OCCC3=CC(=C(C=C3)O)O)COC(=O)C=CC4=CC(=C(C=C4)O)O)O)O)O)O
,MOL000161,161,Isopropylidenkirenol,58.92,2,RFVIIASIYASSNN-VTUWCDCKSA-N,57.08867982,0.5358,-0.3881,0.23606,378.61,2.0,4.0,2.504,2.820177,0.21749748,CC1(OCC(O1)C2(CCC3C(=C2)CCC4C3(CC(CC4(C)CO)O)C)C)C
442353.0,MOL000162,162,beta-Chamigrene,0.0,0,WLNGPDPILFYWKF-OAHLLOKOSA-N,31.9911608917,0.080672,2.07386,1.81712,204.39,0.0,0.0,4.708,8.591822,0.0,CC1=CCC2(CC1)C(=C)CCCC2(C)C
5321047.0,MOL000163,163,Atractylodin,13.14,1,GRBKWAXRYIITKG-QFMFQGICSA-N,44.4928269005,0.05319,1.02849,1.99667,182.23,0.0,1.0,3.828,0.832307,0.38396382,
12138536.0,MOL000164,164,atractylone,13.14,0,TYPSVDGIQAOBAD-HIFRSBDPSA-N,33.910172576,0.12716,1.82539,1.7421,216.35,0.0,1.0,4.109,1.519822,0.23252234,CC1=COC2=C1CC3C(=C)CCCC3(C2)C
10353528.0,MOL000165,165,"2-[(2S,5S,6S)-6,10-dimethylspiro[4.5]dec-9-en-2-yl]propan-2-ol",20.23,1,ICWHTQRTTHCUHW-KCQAQPDRSA-N,37.6218372188,0.087069,1.53339,1.43634,222.41,1.0,1.0,3.666,7.666607,0.23087147,CC1CCC=C(C12CCC(C2)C(C)(C)O)C
1549992.0,MOL000166,166,ZINC01609418,20.23,4,RGZSQWQPBWRIAQ-LSDHHAIUSA-N,21.6157346297,0.067639,1.37026,1.41127,222.41,1.0,1.0,4.309,,0.26132989,CC1=CCC(CC1)C(C)(CCC=C(C)C)O
71448961.0,MOL000167,167,3β-hydroxyatractylone,33.37,0,HNLZDVOBUHDCLO-KCQAQPDRSA-N,21.16508417,0.1481,0.97064,1.17681,232.35,1.0,2.0,3.008,,0.22436436,CC1=COC2=C1CC3C(=C)C(CCC3(C2)C)O
78249.0,MOL000168,168,()-2-Carene,0.0,0,IBVJWOMJGCHRRW-BDAKNGLRSA-N,46.692808838,0.042621,2.26997,1.88603,136.26,0.0,0.0,2.873,11.416092,0.25599167,CC1=CC2C(C2(C)C)CC1
5317844.0,MOL000169,169,alpha-Guaiene,0.0,1,ADIDQIZBYUABQK-RWMBFGLXSA-N,25.9346266289,0.072089,2.08753,1.81053,204.39,0.0,0.0,4.993,,0.26078266,
,MOL000170,170,guaiene,0.0,0,GIBQERSGRNPMEH-NWDGAFQWSA-N,28.2136971337,0.071869,2.02725,1.83473,204.39,0.0,0.0,5.134,,0.2317515,CC1CCC(=C(C)C)CC2=C1CCC2C
227829.0,MOL000171,171,Guaiol,20.23,1,TWVJWDMOZJXUID-SDDRHHMPSA-N,38.7685894504,0.086489,1.46556,1.35993,222.41,1.0,1.0,3.906,6.201362,0.22402164,CC1CCC(CC2=C1CCC2C)C(C)(C)O
7362.0,MOL000172,172,Furol,30.21,1,HYBBIBNJHNGZAN-UHFFFAOYSA-N,34.3510486894,0.010395,1.51485,1.08216,96.09,0.0,2.0,0.985,4.5265,0.1955771,C1=COC(=C1)C=O
5281703.0,MOL000173,173,wogonin,79.9,2,XLTFNNCXVBYBSX-UHFFFAOYSA-N,30.68456706,0.22942,0.03762,0.78776,284.28,2.0,5.0,2.585,17.746871,0.31886211,COC1=C(C=C(C2=C1OC(=CC2=O)C3=CC=CC=C3)O)O
10012964.0,MOL000174,174,"(2E,8E)-9-(2-furyl)nona-2,8-dien-4,6-diyn-1-ol",33.37,2,JPWHLNBWBPJJJN-PDTNFJSOSA-N,47.604718347,0.069281,0.14344,1.32742,198.23,1.0,2.0,2.737,1.078658,0.34999123,C1=COC(=C1)C=CC#CC#CC=CCO
,MOL000175,175,cyperene,0.0,0,RTBLDXVIGWSICW-JMSVASOKSA-N,51.1046007793,0.10893,2.12602,1.80861,204.39,0.0,0.0,4.318,12.569692,0.22589417,CC1CCC2CC3=C(CCC13C2(C)C)C
14420566.0,MOL000178,178,atractylenolide iii,46.53,0,FBMORZZOJSDNRQ-NILFDRSVSA-N,31.6570177695,0.17145,0.63802,0.75118,248.35,1.0,3.0,2.925,7.336986,0.31507656,CC1=C2CC3C(=C)CCCC3(CC2(OC1=O)O)C
70697841.0,MOL000179,179,"2-Hydroxyisoxypropyl-3-hydroxy-7-isopentene-2,3-dihydrobenzofuran-5-carboxylic",86.99,4,AYTRSZSGVDVZHC-ZFWWWQNUSA-N,45.19912214,0.20496,-0.9086,-0.34334,306.39,3.0,5.0,2.589,4.902962,0.34801924,CC(=CCC1=C2C(=CC(=C1)C(=O)O)C(C(O2)C(C)(C)O)O)C
,MOL000180,180,Aractylenolide II,26.3,0,YRYJELNGMLPXRY-UUIJZJDISA-N,46.1987260647,0.14795,1.35571,1.25087,232.35,0.0,2.0,3.101,7.12946,0.31058228,CC1C2CC3C(=C)CCCC3(C=C2OC1=O)C
,MOL000181,181,atractylenolide III,46.53,0,FBMORZZOJSDNRQ-CQDKDKBSSA-N,31.1508570604,0.17142,0.71826,0.74676,248.35,1.0,3.0,2.925,8.074834,0.32342666,
,MOL000182,182,Atractyloyne,49.69,9,YQTRVQAQAWOBCQ-NVRABZTHSA-N,5.20114546213,0.22674,-0.9772,0.73289,314.46,2.0,3.0,3.477,,0.3431806,CC(C)CC(=C)OCCC(C=CC=CC#CC#CC=CCO)O
12309818.0,MOL000183,183,Beta- Eudesmol,20.23,1,BOPIMTNSYWYZOC-UMVBOHGHSA-N,29.972985252,0.095421,1.56007,1.3351,222.41,1.0,1.0,3.72,,0.25431508,CC12CCCC(=C)C1CC(CC2)C(C)(C)O
5356634.0,MOL000184,184,NSC63551,17.07,5,RTLUSWHIKFIQFU-DALQDKCESA-N,39.2536458582,0.7594,1.22169,1.42319,412.77,0.0,1.0,7.564,5.776491,0.22116669,CCC(C=CC(C)C1CCC2C1(CCC3C2CCC4C3(CCC(=O)C4)C)C)C(C)C
,MOL000185,185,Stigmasterol 3-O-beta-D-glucopyranoside,99.38,8,VWDLOXMZIGUBKM-WIKYZRELSA-N,21.3181738714,0.62971,-0.92632,-0.21627,574.93,4.0,6.0,5.893,,0.22843277,CCC(C=CC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)OC5C(C(C(C(O5)CO)O)O)O)C)C)C(C)C
,MOL000186,186,Stigmasterol 3-O-beta-D-glucopyranoside_qt,20.23,5,HCXVJBMSMIARIN-ZSFOKEDTSA-N,43.8298515785,0.75812,0.9037,1.30881,412.77,1.0,1.0,7.64,5.137843,0.22537784,CCC(C=CC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C
,MOL000187,187,butenolide B,46.53,0,VKMDDWVGUOTZDF-YUTCNCBUSA-N,61.0042370519,0.15171,0.44646,0.64642,234.32,1.0,3.0,2.478,6.078677,0.32861987,CC12CCCC(=C)C1CC3=CC(=O)OC3(C2)O
,MOL000188,188,3β-acetoxyatractylone,39.44,2,YYGOPZCCRBWMBK-YQQAZPJKSA-N,40.5723347444,0.21913,1.03773,1.21589,274.39,0.0,3.0,3.387,-1.929281,0.21058908,CC1=COC2=C1CC3C(=C)C(CCC3(C2)C)OC(=O)C
,MOL000189,189,acetyl atractylodinol,39.44,4,KQELYEKOTPXIHM-ZPNWEIAESA-N,25.4706483512,0.1253,0.68757,1.41953,240.27,0.0,3.0,3.116,,0.30491114,CC(=O)OCC=CC#CC#CC=CC1=CC=CO1
,MOL000190,190,"3,5-dimethoxy-4-glucosyloxyphenylallylalcohol",138.07,7,MATKEAOBTGAMFZ-HPMMKSJPSA-N,28.9974628025,0.31756,-1.59309,-1.03817,372.41,5.0,9.0,-0.334,,0.24753346,COC1=CC(=CC(=C1OC2C(C(C(C(O2)CO)O)O)O)OC)C(C=C)O
,MOL000191,191,"3,5-dimethoxy-4-glucosyloxyphenylallylalcohol_qt",58.92,4,DFUGWNKUOJIKNF-QMMMGPOBSA-N,72.1622390446,0.064002,0.1954,0.60758,210.25,2.0,4.0,1.571,5.626384,0.21993014,
,MOL000192,192,"2-(1,4a-dimethyl-2,3-dihydroxydecahydronaphthalen-7-yl)isopropyl glucoside",139.84,4,LETVUCXZWKTKPO-NCUQAFPQSA-N,5.95552428613,0.47342,-1.86357,-1.1201,418.59,6.0,8.0,0.032,,0.21809019,
6429301.0,MOL000193,193,(Z)-caryophyllene,0.0,0,NPNUFJAVOOONJE-BLOBHPOZSA-N,30.2907481439,0.089886,2.15315,1.82425,204.39,0.0,0.0,4.753,7.997357,0.28498748,CC1=CCCC(=C)C2CC(C2CC1)(C)C
,MOL000194,194,patchoulene,0.0,0,YEBOXUNNOGASSF-PWNZVWSESA-N,51.7094597054,0.10904,2.21066,1.8006,204.39,0.0,0.0,4.123,12.505584,0.23477194,CC1CCC2CC3C1(C2(C)C)CC=C3C
5281650.0,MOL000195,195,Mangostin,100.13,5,GNRIZKKCNOBBMO-UHFFFAOYSA-N,24.3994479323,0.63319,0.0213,0.85108,410.5,3.0,6.0,5.859,,0.23746413,CC(=CCC1=C(C2=C(C=C1O)OC3=C(C2=O)C(=C(C(=C3)O)OC)CC=C(C)C)O)C
93009.0,MOL000196,196,L-Bornyl acetate,26.3,2,KGEKLUUHTZCSIP-HOSYDEDBSA-N,65.5209219822,0.075447,1.58637,1.28902,196.32,0.0,2.0,2.354,6.938021,0.22970334,CC(=O)OC1CC2CCC1(C2(C)C)C
31253.0,MOL000197,197,Myrcene,0.0,4,UAHWPYUMFXYFJY-UHFFFAOYSA-N,24.9637600776,0.015286,1.97983,1.83989,136.26,0.0,0.0,3.688,,0.37053537,CC(=CCCC(=C)C=C)C
443158.0,MOL000198,198,(R)-linalool,20.23,4,CDOSHBSSFJOMGT-JTQLQIEISA-N,39.804300843,0.022686,1.36071,1.32771,154.28,1.0,1.0,2.735,6.47726,0.31705615,CC(=CCCC(C)(C=C)O)C
5144.0,MOL000199,199,Safrol,18.46,2,ZMQAAUBTXCXRIC-UHFFFAOYSA-N,45.3367098958,0.047125,1.29,1.44246,162.2,0.0,2.0,2.606,5.000839,0.38374975,C=CCC1=CC2=C(C=C1)OCO2
443160.0,MOL000200,200,(S)-(+)-alpha-Phellandrene,0.0,1,OGLDWXZKYODSOB-JTQLQIEISA-N,27.9022997525,0.022258,2.19671,1.87034,136.26,0.0,0.0,3.254,,0.29145849,CC1=CCC(C=C1)C(C)C
5281553.0,MOL000201,201,p-Ocimene,0.0,3,IHPKGUQCSIINRJ-CSKARUKUSA-N,15.0605211386,0.015199,1.99228,1.85109,136.26,0.0,0.0,3.634,,0.38736424,CC(=CCC=C(C)C=C)C
7461.0,MOL000202,202,Moslene,0.0,1,YKFLAYDHMOASIY-UHFFFAOYSA-N,33.01642148,0.02224,2.04506,1.88393,136.26,0.0,0.0,3.449,11.0828,0.27275583,CC1=CCC(=CC1)C(C)C
1549044.0,MOL000203,203,Izosafrol,18.46,1,VHVOLFRBFDOUSH-IHWYPQMZSA-N,56.9167377468,0.046883,1.30739,1.4536,162.2,0.0,2.0,2.552,5.140355,0.36933494,CC=CC1=CC2=C(C=C1)OCO2
6431152.0,MOL000204,204,-cis-.beta.-Elemene diastereomer,0.0,3,OPFTUNCRGUEPRZ-RBSFLKMASA-N,28.6213424522,0.060524,2.08994,1.85187,204.39,0.0,0.0,4.788,,0.33425769,CC(=C)C1CCC(C(C1)C(=C)C)(C)C=C
107561.0,MOL000205,205,(6R)-6-isopropyl-3-methyl-1-cyclohex-2-enone,17.07,1,YSTPAHQEHQSRJD-SECBINFHSA-N,53.8778181369,0.029701,1.54748,1.29911,152.26,0.0,1.0,2.768,11.289692,0.31746569,CC1=CC(=O)C(CC1)C(C)C
853433.0,MOL000206,206,isoeugenol,29.46,2,BJIOGJUNALELMI-ONEGZZNKSA-N,70.1003199231,0.036329,1.27504,1.38014,164.22,1.0,2.0,2.5,0.648602,0.3303279,CC=CC1=CC(=C(C=C1)O)OC
7127.0,MOL000207,207,Methyleugenol,18.46,4,ZYEMGPIYFIJGTP-UHFFFAOYSA-N,73.3601144144,0.042845,1.4121,1.46527,178.25,0.0,2.0,2.805,2.918292,0.26590565,COC1=C(C=C(C=C1)CC=C)OC
