molecule_ID,target_ID,target_name,drugbank_ID,SVM_score,RF_score,Gene Names
46,216,Alpha-1B adrenergic receptor,632,0.86896,0.74,ADRA1B
46,239,Sodium-dependent dopamine transporter,713,0.84492,0.72,SLC6A3
46,261,Beta-2 adrenergic receptor,766,0.90602,0.75,ADRB2
46,299,Mu-type opioid receptor,847,0.80065,0.704,OPRM1
46,581,"Neuronal acetylcholine receptor protein, alpha-7 chain",4095,0.80412,0.71,
41,6,Prostaglandin G/H synthase 1,20,0.89587,0.744,PTGS1
41,17,Thrombin,54,0.93763,0.83,
41,38,Muscarinic acetylcholine receptor M1,103,0.80025,0.738,CHRM1
41,63,Beta-1 adrenergic receptor,193,0.87543,0.738,ADRB1
41,70,Sodium channel protein type 5 subunit alpha,220,0.80962,0.702,SCN5A
41,94,Prostaglandin G/H synthase 2,290,0.9157,0.826,PTGS2
41,95,"Nitric-oxide synthase, endothelial",291,0.92853,0.792,
41,105,Alpha-2A adrenergic receptor,318,0.92068,0.724,ADRA2A
41,126,Alpha-2C adrenergic receptor,378,0.85939,0.742,ADRA2C
41,165,Acetylcholinesterase,474,0.86666,0.744,ACHE
41,186,Sodium-dependent noradrenaline transporter,540,0.89022,0.714,SLC6A2
41,191,Alpha-1A adrenergic receptor,556,0.87469,0.722,ADRA1A
41,216,Alpha-1B adrenergic receptor,632,0.82739,0.732,ADRA1B
41,239,Sodium-dependent dopamine transporter,713,0.8903,0.738,SLC6A3
41,261,Beta-2 adrenergic receptor,766,0.87363,0.756,ADRB2
41,332,Dipeptidyl peptidase IV,952,0.9074,0.738,
41,499,Beta-lactamase,2478,0.91809,0.74,
41,565,Amine oxidase [flavin-containing] B,3939,0.96835,0.756,MAOB
41,1172,Lysozyme,2300,0.90533,0.7,
41,1179,Thermolysin,6285,0.90535,0.7,
41,566,Amine oxidase [flavin-containing] A,3941,0.965287,0.706,MAOA
41,1620,Gag-Pol polyprotein,2237,0.929016,0.708,
41,1696,Chymotrypsinogen B,6011,0.889275,0.702,
41,7,Dopamine D1 receptor,23,0.85296,0.7,
41,214,Alpha-2B adrenergic receptor,629,0.90214,0.702,ADRA2B
55,77,High-affinity cationic amino acid transporter-1,235,0.93746,0.7,
55,3074,Cationic amino acid transporter 4,58,0.93502,0.704,SLC7A4
85,209,Progesterone receptor,614,0.89808,0.748,PGR
60,16,Muscarinic acetylcholine receptor M3,51,0.80804,0.728,CHRM3
60,38,Muscarinic acetylcholine receptor M1,103,0.85861,0.72,CHRM1
60,94,Prostaglandin G/H synthase 2,290,0.84822,0.778,PTGS2
60,141,Gamma-aminobutyric-acid receptor alpha-2 subunit,423,0.91055,0.716,
60,186,Sodium-dependent noradrenaline transporter,540,0.81966,0.702,SLC6A2
60,200,Gamma-aminobutyric-acid receptor alpha-3 subunit,580,0.90223,0.71,
60,309,Gamma-aminobutyric acid receptor subunit alpha-1,872,0.93927,0.748,
60,581,"Neuronal acetylcholine receptor protein, alpha-7 chain",4095,0.8573,0.72,
60,3284,Gamma-aminobutyric-acid receptor subunit alpha-6,841,0.89102,0.734,
60,210,Muscarinic acetylcholine receptor M2,617,0.8741,0.7,CHRM2
65,28,"Nitric-oxide synthase, brain",76,0.93001,0.702,
65,92,"4-aminobutyrate aminotransferase, mitochondrial",280,0.97036,0.714,
65,202,"Aspartate aminotransferase, cytoplasmic",586,0.97775,0.752,GOT1
65,229,"mRNA of Protein-tyrosine phosphatase, non-receptor type 1",687,0.92354,0.74,
65,288,Aldose reductase,822,0.97206,0.726,
65,309,Gamma-aminobutyric acid receptor subunit alpha-1,872,0.94726,0.716,
65,363,Cathepsin D,1243,0.9417,0.71,
65,525,M-phase inducer phosphatase 2,3105,0.93267,0.7,CDC25B
65,559,Cholinesterase,3923,0.95268,0.706,BCHE
65,726,Alcohol dehydrogenase 1B,444,0.93632,0.706,
65,727,Alcohol dehydrogenase 1C,517,0.94639,0.724,ADH1C
65,1143,Cytochrome P450-cam,2298,0.98534,0.704,
65,1161,Aspartate aminotransferase,2249,0.95932,0.75,
65,1306,Ferrichrome-iron receptor,2427,0.9888,0.742,
65,1458,Adenylosuccinate synthetase,2632,0.96921,0.712,
65,1961,Bacillolysin,2457,0.97896,0.738,
65,2235,1-aminocyclopropane-1-carboxylate deaminase,2518,0.97783,0.704,
65,2290,Growth-inhibiting protein 18,3877,0.98013,0.74,
65,2870,"Glutamate dehydrogenase 1, mitochondrial",201,0.98268,0.7,GLUD1
65,2874,"Aspartate aminotransferase, mitochondrial",426,0.95301,0.728,GOT2
65,2917,Creatine kinase M-type,788,0.93868,0.702,CKM
65,3613,S-adenosylmethionine synthetase isoform type-1,453,0.97758,0.724,
65,3797,Triosephosphate isomerase,6346,0.96939,0.724,TPI1
65,3826,"NAD-dependent malic enzyme, mitochondrial",166,0.93702,0.744,ME2
65,88,Arachidonate 5-lipoxygenase,275,0.94198,0.704,
65,237,Glutamate receptor 1,705,0.90997,0.708,GRIA1
65,350,"Glycogen phosphorylase, muscle form",1152,0.95355,0.7,PYGM
65,699,mRNA of PKA Catalytic Subunit C-alpha,6263,0.86643,0.712,
65,1190,Methionyl-tRNA synthetase,2800,0.94551,0.704,
65,1353,Formate acetyltransferase 1,3178,0.86481,0.704,
65,1940,Monomeric sarcosine oxidase,2380,0.96462,0.706,
65,2262,Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase,2264,0.82757,0.71,
65,2872,"Ornithine carbamoyltransferase, mitochondrial",336,0.95869,0.7,
65,2986,Pyruvate kinase isozymes M1/M2,98,0.87074,0.71,
65,3031,Serine--pyruvate aminotransferase,349,0.94654,0.71,
65,3331,Prolyl 3-hydroxylase 3,3951,0.86395,0.702,P3H3
65,3553,"Glycine amidinotransferase, mitochondrial",383,0.94519,0.716,GATM
65,3681,Adenylosuccinate synthetase isozyme 1,3978,0.95286,0.704,ADSS1
65,3853,"NADP-dependent malic enzyme, mitochondrial",363,0.93445,0.702,ME3
65,505,Dihydroorotase,2646,0.990288,0.708,
65,730,Arginase-1,315,0.872709,0.704,ARG1
65,1669,D-alanyl-D-alanine carboxypeptidase,2461,0.890708,0.7,
65,2216,Aromatic-amino-acid aminotransferase,2537,0.986323,0.702,
65,3114,Calcium-binding mitochondrial carrier protein Aralar1,262,0.880892,0.704,
65,3182,"Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial",197,0.838095,0.7,SDHA
65,3184,S-adenosylmethionine synthetase isoform type-2,334,0.97314,0.704,
65,3541,"Glutamate dehydrogenase 2, mitochondrial",830,0.976976,0.702,GLUD2
65,3651,"Glutamate receptor, ionotropic kainate 2",918,0.96009,0.702,
65,3843,Mitochondrial aspartate-glutamate carrier protein,305,0.943653,0.71,
65,3844,Calcium-binding mitochondrial carrier protein Aralar2,513,0.949116,0.71,
91,209,Progesterone receptor,614,0.90265,0.724,PGR
86,209,Progesterone receptor,614,0.905713,0.732,PGR
23,94,Prostaglandin G/H synthase 2,290,0.855504,0.702,PTGS2
23,309,Gamma-aminobutyric acid receptor subunit alpha-1,872,0.958822,0.702,
23,726,Alcohol dehydrogenase 1B,444,0.822685,0.712,
23,727,Alcohol dehydrogenase 1C,517,0.827646,0.748,ADH1C
23,1143,Cytochrome P450-cam,2298,0.883042,0.716,
23,3276,Nuclear receptor coactivator 2,6241,0.916935,0.746,NCOA2
23,3279,Nuclear receptor coactivator 1,6228,0.935823,0.724,NCOA1
23,210,Muscarinic acetylcholine receptor M2,617,0.810245,0.716,CHRM2
23,141,Gamma-aminobutyric-acid receptor alpha-2 subunit,423,0.977326,0.7,
23,38,Muscarinic acetylcholine receptor M1,103,0.888524,0.704,CHRM1
23,181,Gamma-aminobutyric-acid receptor alpha-5 subunit,523,0.938253,0.734,
23,200,Gamma-aminobutyric-acid receptor alpha-3 subunit,580,0.895451,0.72,
23,1201,Ig gamma-1 chain C region,4785,0.927388,0.716,
23,3284,Gamma-aminobutyric-acid receptor subunit alpha-6,841,0.906078,0.724,
33,209,Progesterone receptor,614,0.90122,0.722,PGR
17,17,Thrombin,54,0.924864,0.712,
17,79,Coagulation factor Xa,239,0.867408,0.706,
17,117,Carbonic anhydrase II,357,0.854884,0.73,
17,48,Androgen receptor,146,0.831082,0.71,AR
63,308,Glucocorticoid receptor,871,0.87353,0.714,NR3C1
56,6,Prostaglandin G/H synthase 1,20,0.92416,0.76,PTGS1
56,7,Dopamine D1 receptor,23,0.87394,0.704,
56,17,Thrombin,54,0.94434,0.838,
56,38,Muscarinic acetylcholine receptor M1,103,0.80516,0.7,CHRM1
56,63,Beta-1 adrenergic receptor,193,0.88698,0.742,ADRB1
56,94,Prostaglandin G/H synthase 2,290,0.95395,0.84,PTGS2
56,95,"Nitric-oxide synthase, endothelial",291,0.94856,0.822,
56,105,Alpha-2A adrenergic receptor,318,0.91608,0.742,ADRA2A
56,126,Alpha-2C adrenergic receptor,378,0.86802,0.746,ADRA2C
56,165,Acetylcholinesterase,474,0.9046,0.742,ACHE
56,191,Alpha-1A adrenergic receptor,556,0.87707,0.716,ADRA1A
56,214,Alpha-2B adrenergic receptor,629,0.89313,0.702,ADRA2B
56,216,Alpha-1B adrenergic receptor,632,0.83428,0.74,ADRA1B
56,261,Beta-2 adrenergic receptor,766,0.90502,0.76,ADRB2
56,332,Dipeptidyl peptidase IV,952,0.92765,0.744,
56,499,Beta-lactamase,2478,0.93752,0.754,
56,565,Amine oxidase [flavin-containing] B,3939,0.97299,0.734,MAOB
56,1696,Chymotrypsinogen B,6011,0.90142,0.702,
56,229,"mRNA of Protein-tyrosine phosphatase, non-receptor type 1",687,0.80539,0.702,
56,239,Sodium-dependent dopamine transporter,713,0.89619,0.708,SLC6A3
56,566,Amine oxidase [flavin-containing] A,3941,0.97965,0.702,MAOA
15,117,Carbonic anhydrase II,357,0.84038,0.724,
38,6,Prostaglandin G/H synthase 1,20,0.83353,0.748,PTGS1
38,94,Prostaglandin G/H synthase 2,290,0.83384,0.812,PTGS2
38,565,Amine oxidase [flavin-containing] B,3939,0.88027,0.75,MAOB
38,3276,Nuclear receptor coactivator 2,6241,0.80722,0.732,NCOA2
69,363,Cathepsin D,1243,0.924308,0.72,
69,726,Alcohol dehydrogenase 1B,444,0.906377,0.71,
69,727,Alcohol dehydrogenase 1C,517,0.923102,0.74,ADH1C
69,6,Prostaglandin G/H synthase 1,20,0.84976,0.73,PTGS1
69,94,Prostaglandin G/H synthase 2,290,0.81267,0.756,PTGS2
69,477,Rhodopsin,2207,0.94961,0.704,RHO
69,1201,Ig gamma-1 chain C region,4785,0.97902,0.726,
69,1306,Ferrichrome-iron receptor,2427,0.94011,0.714,
69,3276,Nuclear receptor coactivator 2,6241,0.93012,0.734,NCOA2
69,86,Apoptosis regulator Bcl-2,273,,,BCL2
69,4292,Interleukin-10,h001,,,IL10
69,265,Tumor necrosis factor,777,,,
69,731,Collagen alpha-1(I) chain,28,,,
69,4620,"Phosphatidylinositol-3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN",h001,,,
69,4486,Putative beta-glucuronidase-like protein SMA3,h001,,,
69,4532,Solute carrier family 22 member 5,h001,,,
69,3542,Choline-phosphate cytidylyltransferase A,677,,,PCYT1A
35,6,Prostaglandin G/H synthase 1,20,0.88781,0.712,PTGS1
35,16,Muscarinic acetylcholine receptor M3,51,0.91178,0.72,CHRM3
35,38,Muscarinic acetylcholine receptor M1,103,0.90916,0.726,CHRM1
35,94,Prostaglandin G/H synthase 2,290,0.93743,0.762,PTGS2
35,141,Gamma-aminobutyric-acid receptor alpha-2 subunit,423,0.94199,0.716,
35,158,Retinoic acid receptor RXR-alpha,459,0.90556,0.732,RXRA
35,186,Sodium-dependent noradrenaline transporter,540,0.91501,0.722,SLC6A2
35,200,Gamma-aminobutyric-acid receptor alpha-3 subunit,580,0.94492,0.7,
35,210,Muscarinic acetylcholine receptor M2,617,0.91021,0.722,CHRM2
35,216,Alpha-1B adrenergic receptor,632,0.83694,0.71,ADRA1B
35,309,Gamma-aminobutyric acid receptor subunit alpha-1,872,0.95928,0.738,
35,3276,Nuclear receptor coactivator 2,6241,0.83351,0.738,NCOA2
35,3284,Gamma-aminobutyric-acid receptor subunit alpha-6,841,0.93057,0.726,
2,3,"Nitric oxide synthase, inducible",7,0.868217,0.742,NOS2
2,6,Prostaglandin G/H synthase 1,20,0.907357,0.722,PTGS1
2,48,Androgen receptor,146,0.850515,0.764,AR
2,94,Prostaglandin G/H synthase 2,290,0.943886,0.812,PTGS2
2,117,Carbonic anhydrase II,357,0.836721,0.81,
2,444,Heat shock protein HSP 90,1939,0.960213,0.724,
2,699,mRNA of PKA Catalytic Subunit C-alpha,6263,0.923137,0.714,
2,3276,Nuclear receptor coactivator 2,6241,0.824998,0.804,NCOA2
2,491,"Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform",2404,0.91697,0.706,
14,17,Thrombin,54,0.89858,0.736,
14,2966,Proto-oncogene serine/threonine-protein kinase Pim-1,2347,0.82261,0.714,
19,141,Gamma-aminobutyric-acid receptor alpha-2 subunit,423,0.97279,0.706,
19,309,Gamma-aminobutyric acid receptor subunit alpha-1,872,0.92752,0.708,
19,1143,Cytochrome P450-cam,2298,0.90336,0.808,
19,37,Potassium voltage-gated channel subfamily H member 2,101,0.963193,0.706,KCNH2
19,70,Sodium channel protein type 5 subunit alpha,220,0.980498,0.702,SCN5A
19,79,Coagulation factor Xa,239,0.92211,0.708,
19,94,Prostaglandin G/H synthase 2,290,0.918009,0.724,PTGS2
19,287,DNA topoisomerase II,817,0.879892,0.704,
19,3276,Nuclear receptor coactivator 2,6241,0.818001,0.738,NCOA2
19,3727,Calcium-activated potassium channel subunit alpha 1,610,0.951105,0.708,
19,3907,Calmodulin,465,0.814771,0.716,
49,16,Muscarinic acetylcholine receptor M3,51,0.875,0.748,CHRM3
49,17,Thrombin,54,0.86944,0.762,
49,38,Muscarinic acetylcholine receptor M1,103,0.89041,0.726,CHRM1
49,48,Androgen receptor,146,0.8873,0.832,AR
49,70,Sodium channel protein type 5 subunit alpha,220,0.83779,0.706,SCN5A
49,94,Prostaglandin G/H synthase 2,290,0.86238,0.8,PTGS2
49,95,"Nitric-oxide synthase, endothelial",291,0.84726,0.72,
49,158,Retinoic acid receptor RXR-alpha,459,0.84552,0.724,RXRA
49,165,Acetylcholinesterase,474,0.83425,0.768,ACHE
49,191,Alpha-1A adrenergic receptor,556,0.82815,0.7,ADRA1A
49,210,Muscarinic acetylcholine receptor M2,617,0.90227,0.702,CHRM2
49,261,Beta-2 adrenergic receptor,766,0.85147,0.71,ADRB2
49,299,Mu-type opioid receptor,847,0.8656,0.732,OPRM1
49,309,Gamma-aminobutyric acid receptor subunit alpha-1,872,0.88384,0.74,
49,332,Dipeptidyl peptidase IV,952,0.8855,0.72,
49,581,"Neuronal acetylcholine receptor protein, alpha-7 chain",4095,0.80587,0.73,
50,6,Prostaglandin G/H synthase 1,20,0.9869,0.754,PTGS1
50,28,"Nitric-oxide synthase, brain",76,0.94678,0.768,
50,49,"Aldehyde dehydrogenase, mitochondrial",147,0.91844,0.712,ALDH2
50,59,"Succinate semialdehyde dehydrogenase, mitochondrial",170,0.98635,0.722,
50,92,"4-aminobutyrate aminotransferase, mitochondrial",280,0.98251,0.784,
50,94,Prostaglandin G/H synthase 2,290,0.91797,0.742,PTGS2
50,99,"Renin, renal",298,0.98171,0.702,
50,107,"Serine hydroxymethyltransferase, mitochondrial",321,0.91515,0.742,SHMT2
50,111,DNA polymerase (HSV),338,0.97137,0.722,
50,123,Coagulation factor VII,369,0.87434,0.712,
50,137,Glutamate [NMDA] receptor subunit zeta-1,401,0.96231,0.744,
50,148,Kynureninase,435,0.95772,0.724,KYNU
50,161,Glutamate [NMDA] receptor subunit epsilon 2,464,0.82129,0.702,
50,164,"Ornithine aminotransferase, mitochondrial",472,0.973,0.714,
50,169,Glycine receptor alpha-1 chain,482,0.98051,0.814,
50,202,"Aspartate aminotransferase, cytoplasmic",586,0.90666,0.754,GOT1
50,288,Aldose reductase,822,0.88883,0.728,
50,295,Glutamate [NMDA] receptor subunit epsilon 1,837,0.91817,0.778,
50,309,Gamma-aminobutyric acid receptor subunit alpha-1,872,0.92079,0.754,
50,319,Proto-oncogene tyrosine-protein kinase SRC,933,0.98099,0.762,
50,350,"Glycogen phosphorylase, muscle form",1152,0.96952,0.728,PYGM
50,362,Sodium- and chloride-dependent glycine transporter 1,1236,0.92109,0.708,SLC6A9
50,363,Cathepsin D,1243,0.97209,0.74,
50,386,Beta-catenin,1392,0.91071,0.712,
50,390,Lactotransferrin,1439,0.86105,0.706,
50,458,Inhibitor of nuclear factor kappa B kinase beta subunit,2038,0.96531,0.704,
50,468,Neutrophil collagenase,2154,0.91942,0.732,MMP8
50,476,Macrophage metalloelastase,2203,0.95025,0.726,MMP12
50,521,Leukotriene A-4 hydrolase,3060,0.85849,0.754,
50,525,M-phase inducer phosphatase 2,3105,0.93856,0.752,CDC25B
50,538,"Thioredoxin reductase, cytoplasmic",3610,0.97867,0.728,
50,559,Cholinesterase,3923,0.985,0.772,BCHE
50,565,Amine oxidase [flavin-containing] B,3939,0.85715,0.704,MAOB
50,568,Xanthine dehydrogenase/oxidase,3947,0.96675,0.75,
50,622,Pancreatic alpha-amylase,4513,0.83464,0.708,AMY2A
50,698,Elastase 1,6260,0.95411,0.758,
50,708,Phospholipase A2,6500,0.8938,0.714,PLA2G1B
50,726,Alcohol dehydrogenase 1B,444,0.95652,0.8,
50,727,Alcohol dehydrogenase 1C,517,0.96799,0.804,ADH1C
50,729,Alcohol dehydrogenase 1A,251,0.93769,0.762,ADH1A
50,730,Arginase-1,315,0.92329,0.7,ARG1
50,735,Catalase,2230,0.96496,0.726,CAT
50,741,"Glycine dehydrogenase [decarboxylating], mitochondrial",681,0.91196,0.744,
50,749,Ribonucleoside-diphosphate reductase large subunit,360,0.96321,0.76,RRM1
50,755,Pyruvate kinase isozymes R/L,52,0.95954,0.728,
50,756,"Dihydroorotate dehydrogenase, mitochondrial",424,0.87927,0.702,DHODH
50,1040,Sigma factor sigB regulation protein rsbQ,3490,0.96262,0.708,
50,1052,Phosphoribosylformylglycinamidine synthase,3982,0.94059,0.7,PFAS
50,1060,Phosphonoacetaldehyde hydrolase,5363,0.95522,0.7,
50,1067,Glycine oxidase,2893,0.92293,0.702,
50,1143,Cytochrome P450-cam,2298,0.93544,0.758,
50,1161,Aspartate aminotransferase,2249,0.97027,0.75,
50,1173,Beta-galactosidase,2592,0.9318,0.75,GLB1
50,1190,Methionyl-tRNA synthetase,2800,0.93564,0.702,
50,1306,Ferrichrome-iron receptor,2427,0.98028,0.742,
50,1309,Histidinol dehydrogenase,3191,0.94186,0.746,
50,1311,Pyruvate dehydrogenase [cytochrome],845,0.95653,0.72,
50,1316,Acetyl-CoA acetyltransferase,2596,0.90354,0.712,
50,1326,Formate dehydrogenase H,2638,0.84931,0.74,
50,1353,Formate acetyltransferase 1,3178,0.95757,0.752,
50,1458,Adenylosuccinate synthetase,2632,0.9706,0.724,
50,1504,Beta-lactamase SHV-2 precursor,3701,0.98277,0.736,
50,1524,Succinate dehydrogenase flavoprotein subunit,5725,0.92556,0.7,
50,1531,Beta-lactamase SHV-1 precursor,3687,0.98332,0.744,
50,1532,Beta-lactamase SHV-1,6691,0.98332,0.744,
50,1591,Alanine racemase,2453,0.96343,0.734,
50,1620,Gag-Pol polyprotein,2237,0.96643,0.764,
50,1634,Methionine synthase,2935,0.96076,0.73,MTR
50,1669,D-alanyl-D-alanine carboxypeptidase,2461,0.93292,0.714,
50,1755,Sensor protein fixL,2915,0.90461,0.702,
50,1785,Siroheme synthase,4318,0.9589,0.704,
50,1815,"Acetolactate synthase, catabolic",2786,0.91592,0.706,
50,1902,Beta-amylase,3365,0.87635,0.726,
50,1910,Alpha-ketoglutarate-dependent taurine dioxygenase,2529,0.96492,0.7,
50,1913,Endoglucanase G,2802,0.87811,0.708,
50,1940,Monomeric sarcosine oxidase,2380,0.96009,0.744,
50,1961,Bacillolysin,2457,0.92901,0.73,
50,1992,Dihydroxyacetone kinase,2397,0.97086,0.746,
50,2006,"Biphenyl-2,3-diol 1,2-dioxygenase",2392,0.8414,0.706,
50,2019,Arylsulfatase,2713,0.89545,0.71,
50,2020,Haloalkane dehalogenase,2281,0.96414,0.742,
50,2027,Probable pyruvate-flavodoxin oxidoreductase,4117,0.90161,0.7,
50,2041,Ferredoxin-dependent glutamate synthase 2,4836,0.85338,0.7,
50,2223,2-isopropylmalate synthase,3179,0.98544,0.722,
50,2230,"2-hydroxy-6-oxo-7-methylocta-2,4-dienoate hydrolase",4674,0.97374,0.752,
50,2235,1-aminocyclopropane-1-carboxylate deaminase,2518,0.97328,0.722,
50,2241,Hydroxylamine reductase,3274,0.82152,0.718,
50,2260,Clavaminate synthase 1,2400,0.95247,0.736,
50,2262,Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase,2264,0.89226,0.758,
50,2269,Glucose--fructose oxidoreductase,2826,0.89054,0.728,
50,2270,Peroxidase/catalase T,518,0.89502,0.704,
50,2290,Growth-inhibiting protein 18,3877,0.91349,0.746,
50,2362,Serine hydroxymethyltransferase 2,3879,0.91543,0.73,
50,2363,Serine hydroxymethyltransferase 1,3880,0.90865,0.706,
50,2479,Methylmalonyl-CoA carboxyltransferase 5S subunit,2983,0.98449,0.714,
50,2595,4-chlorobenzoyl CoA ligase,5420,0.83574,0.71,
50,2652,Phosphotriesterase,5742,0.962,0.722,
50,2815,"Oligopeptide ABC transporter, periplasmic oligopeptide-binding protein",4526,0.84097,0.708,
50,2870,"Glutamate dehydrogenase 1, mitochondrial",201,0.95783,0.714,GLUD1
50,2873,Coagulation factor XIII A chain,6,0.96959,0.738,F13A1
50,2874,"Aspartate aminotransferase, mitochondrial",426,0.91997,0.756,GOT2
50,2918,"Glycogen phosphorylase, liver form",10,0.94046,0.7,PYGL
50,2940,Asparagine synthetase [glutamine-hydrolyzing],242,0.88282,0.7,ASNS
50,2986,Pyruvate kinase isozymes M1/M2,98,0.93982,0.738,
50,3031,Serine--pyruvate aminotransferase,349,0.97661,0.758,
50,3143,"Carnitine O-palmitoyltransferase 2, mitochondrial",200,0.96464,0.704,CPT2
50,3145,Alanine aminotransferase 1,735,0.97341,0.75,GPT
50,3190,Cystathionine gamma-lyase,868,0.92697,0.74,CTH
50,3194,"Serine hydroxymethyltransferase, cytosolic",367,0.91234,0.75,SHMT1
50,3213,Glycyl-tRNA synthetase,1466,0.91512,0.702,
50,3265,Glycine N-methyltransferase,411,0.93375,0.728,GNMT
50,3303,"Probable alanyl-tRNA synthetase, mitochondrial",4070,0.97086,0.718,
50,3306,Glycine N-acyltransferase,4057,0.91769,0.722,
50,3335,"N-acetylglutamate synthase, mitochondrial",4023,0.97244,0.728,
50,3350,Glutamate [NMDA] receptor subunit 3A,706,0.8501,0.716,
50,3351,Alanine aminotransferase 2,3904,0.89906,0.708,GPT2
50,3371,Glycine N-acyltransferase-like protein 1,4059,0.91689,0.702,GLYATL1
50,3427,"Alanine--glyoxylate aminotransferase 2, mitochondrial",114,0.9777,0.764,
50,3464,Gephyrin,4532,0.97004,0.74,
50,3485,Group IIE secretory phospholipase A2,6270,0.87512,0.7,PLA2G2E
50,3490,Peroxisomal sarcosine oxidase,4061,0.91676,0.716,PIPOX
50,3495,Mitochondrial dicarboxylate carrier,4010,0.92284,0.702,SLC25A10
50,3524,"Tyrosyl-tRNA synthetase, mitochondrial",399,0.80014,0.702,
50,3528,NADP-dependent malic enzyme,666,0.98721,0.728,ME1
50,3541,"Glutamate dehydrogenase 2, mitochondrial",830,0.96093,0.714,GLUD2
50,3543,"Alanyl-tRNA synthetase, cytoplasmic",323,0.95713,0.744,
50,3553,"Glycine amidinotransferase, mitochondrial",383,0.98534,0.782,GATM
50,3610,Calcium-transporting ATPase type 2C member 1,241,0.81452,0.718,
50,3635,"Cysteine desulfurase, mitochondrial",169,0.97904,0.748,
50,3647,Alanine--glyoxylate aminotransferase 2-like 2,3899,0.96335,0.726,
50,3660,Proton-coupled amino acid transporter 1,593,0.93907,0.736,SLC36A1
50,3681,Adenylosuccinate synthetase isozyme 1,3978,0.95197,0.734,ADSS1
50,3696,L-lactate dehydrogenase A chain,473,0.95586,0.702,LDHA
50,3702,Glycine receptor subunit alpha-2,820,0.92145,0.72,GLRA2
50,3755,"2-amino-3-ketobutyrate coenzyme A ligase, mitochondrial",575,0.96461,0.75,GCAT
50,3757,Glutamate [NMDA] receptor subunit epsilon-3,505,0.91727,0.71,
50,3789,"Pyruvate dehydrogenase E1 component subunit beta, mitochondrial",110,0.96787,0.706,PDHB
